[2023-01-17 15:00:49.321] [pxr_streamer] [info] ***********  Log Begin **********
[2023-01-17 15:00:49.321] [pxr_streamer] [info] process id= 19876
[2023-01-17 15:00:49.321] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.275] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.275] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.289] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.289] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.300] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.300] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.313] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.313] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.324] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.325] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.337] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.337] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.351] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.351] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.365] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.365] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.379] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.379] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.394] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.395] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.408] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.408] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.421] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.421] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.438] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.438] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.473] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.473] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.484] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.484] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.500] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.500] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.515] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.515] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.528] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.528] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.538] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.538] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.552] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.552] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.564] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.565] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.577] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.578] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.589] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.589] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.603] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.603] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.618] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.618] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.633] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.633] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.648] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.649] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.661] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.661] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.675] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.675] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.690] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.690] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.704] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.705] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.720] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.720] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.735] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.735] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.749] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.749] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.761] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.761] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.775] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.775] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.788] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.788] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.801] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.801] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.815] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.816] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.828] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.828] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.838] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.838] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.852] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.852] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.867] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.867] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.881] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.881] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.893] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.893] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.902] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.903] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.918] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.918] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.933] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.933] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.945] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.945] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.963] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.964] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.979] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.979] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.993] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:38.993] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:39.006] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:39.006] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:39.018] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:39.018] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:39.032] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:39.032] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:39.044] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:39.045] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:39.056] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:39.056] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:39.071] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:39.071] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:39.083] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:39.083] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:39.097] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0, grip_value = 0, this = 0x63006180
[2023-01-17 15:02:39.097] [pxr_streamer] [debug] terminal_impl.cpp:355 QueryRemoteControllerAccessory: trigger_value = 0.0431373, grip_value = 0, this = 0x63006180
